Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL,MyHome_Address,MyHome_Asking_Price,MyHome_Beds,MyHome_Baths,MyHome_Floor_Area_Value,MyHome_BER_Rating,MyHome_BER_Number,MyHome_Energy_Performance_Indicator,MyHome_Latitude,MyHome_Longitude,MyHome_Monthly_Price,MyHome_Floor_Area_Unit,MyHome_Publish_Date,MyHome_Sale_Type,MyHome_Category,MyHome_Featured_Level,MyHome_Link
"32 Cromcastle Green, Kilmore West, D05 H593, Kilmore, Dublin 5, D05H593","€310,000",3 Bed,3 Bath,Semi-D,F,D05 H593,€315,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €341,000, Thu Aug 15 2024; Sale Agreed, €310,000, Fri Mar 15 2024; Created, €310,000, Fri Jan 26 2024",https://mynest.ie/listing/113562/Dublin/32-cromcastle-green-kilmore-west-d05-h593-kilmore-dublin-5-d05h593,,,,,,,,,53.3940755,-6.2192485,,,,,,,https://www.myhome.ie/residential/dublin-5/house-for-sale-in-kilmore-dublin
"3 Victoria Road Rathgar Dublin 6, Rathgar, Dublin 6, D06DV29","€1,500,000",4 Bed,3 Bath,Terrace,C3,D06 DV29,"€2,284",Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,"Sold, €1,450,000, Thu Aug 15 2024; Unlisted, €1,500,000, Tue Jun 11 2024; Created, €1,500,000, Tue Apr 16 2024",https://mynest.ie/listing/125398/Dublin/3-victoria-road-rathgar-dublin-6-rathgar-dublin-6-d06dv29,"3 Victoria Road, Rathgar, Dublin 6",Sold,5 beds,3 baths,220,,,,53.3087266,-6.2751351,0,m²,,,,,https://www.myhome.ie/residential/brochure/3-victoria-road-rathgar-dublin-6/4805097
"110 Chanel Road, Artane, Dublin 5, D05E7N8","€395,000",3 Bed,1 Bath,Semi-D,E1,D05 E7N8,€405,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €450,000, Thu Aug 15 2024; Sale Agreed, €395,000, Wed May 08 2024; Created, €395,000, Tue Apr 09 2024",https://mynest.ie/listing/124130/Dublin/110-chanel-road-artane-dublin-5-d05e7n8,"106 Chanel Road, Artane, Dublin 5",Sold,3 beds,,91,,,,53.3878742,-6.2087659,0,m²,,,,,https://www.myhome.ie/residential/brochure/106-chanel-road-artane-dublin-5/4692917
"9 Maryfield Drive, Artane, Dublin 5, D05R6H9","€395,000",3 Bed,1 Bath,End of Terrace,E2,D05 R6H9,€405,DNG Fairview,Rachel Cunningham,"Sold, €472,000, Wed Aug 14 2024; Sale Agreed, €395,000, Wed Jun 19 2024; Created, €395,000, Wed Jun 05 2024",https://mynest.ie/listing/134212/Dublin/9-maryfield-drive-artane-dublin-5-d05r6h9,"9 Maryfield Drive, Artane, Dublin 5",Sold,3 beds,,90,,,,53.3855565,-6.214926200000001,0,m²,,,,,https://www.myhome.ie/residential/brochure/9-maryfield-drive-artane-dublin-5/4803390
"46 Willow Park Grove, Finglas, Glasnevin, Dublin 11","€525,000",4 Bed,1 Bath,Semi-D,E2,D11 YY13,€495,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €560,000, Wed Aug 14 2024; Sale Agreed, €525,000, Fri Mar 15 2024; Created, €525,000, Fri Jan 05 2024",https://mynest.ie/listing/109520/Dublin/46-willow-park-grove-finglas-glasnevin-dublin-11,"46 Willow Park Grove, Glasnevin, Dublin 11",Sale Agreed,4 beds,,124,,,,53.3918135,-6.2709652,0,m²,,,,,https://www.myhome.ie/residential/brochure/46-willow-park-grove-glasnevin-dublin-11/4765823
"26 The Fairways, Woodbrook Glen, Bray, Co. Wicklow, A98X322","€525,000",3 Bed,2 Bath,Semi-D,C1,A98 X322,€495,HJ Byrne Estate Agents,Garrett O'Bric,"Sold, €530,000, Wed Aug 14 2024; Sale Agreed, €525,000, Wed May 01 2024; Price Rise, €525,000, Mon Apr 22 2024; Created, €495,000, Wed Apr 17 2024",https://mynest.ie/listing/125555/Dublin/26-the-fairways-woodbrook-glen-bray-co-wicklow-a98x322,"26 The Fairways, Woodbrook Glen, Bray, Co. Wicklow",Sale Agreed,3 beds,2 baths,124,,,,53.2144109,-6.1112175,0,m²,,,,,https://www.myhome.ie/residential/brochure/26-the-fairways-woodbrook-glen-bray-co-wicklow/4786109
"73 Hybreasal House, South Circular Road, Kilmainham, Dublin 8, D08E9F3","€225,000",1 Bed,1 Bath,Apartment,G,D08 E9F3,€225,Brock DeLappe,Brock DeLappe Reception,"Sold, €294,000, Tue Aug 13 2024; Sale Agreed, €225,000, Thu May 30 2024; Created, €225,000, Tue Apr 30 2024",https://mynest.ie/listing/127853/Dublin/73-hybreasal-house-south-circular-road-kilmainham-dublin-8-d08e9f3,"62 Hybreasal House, Kilmainham, Dublin 8",Sold,2 beds,,78.2,,,,53.3350043,-6.2935482,0,m²,,,,,https://www.myhome.ie/residential/brochure/62-hybreasal-house-kilmainham-dublin-8/4737834
"Apartment 30 Monkstown Manor, Monkstown Farm A96 PX71, Dun Laoghaire, Co. Dublin, A96PX71","€325,000",2 Bed,2 Bath,Apartment,C3,A96 PX71,€315,Mason Estates Dundrum,Ryan O'Shaughnessy,"Sold, €340,000, Tue Aug 13 2024; Sale Agreed, €325,000, Wed Apr 17 2024; Created, €325,000, Thu Mar 28 2024",https://mynest.ie/listing/122555/Dublin/apartment-30-monkstown-manor-monkstown-farm-a96-px71-dun-laoghaire-co-dublin-a96px71,,,,,,,,,53.28637860000001,-6.156784,,,,,,,https://www.myhome.ie/residential/brochure/apartment-30-monkstown-manor-monkstown-farm-dun-laoghaire-county-dublin/4782467
"Apartment 151, Rockview, Blackglen Road, Sandyford, Dublin 18, D18A49X","€265,000",1 Bed,1 Bath,Apartment,D2,D18 A49X,€315,Mark Kelly & Associates,Belinda Kelly,"Sold, €296,000, Mon Aug 12 2024; Sale Agreed, €265,000, Thu May 16 2024; Created, €265,000, Wed Apr 10 2024",https://mynest.ie/listing/124345/Dublin/apartment-151-rockview-blackglen-road-sandyford-dublin-18-d18a49x,"151 Rockview, Simon's Ridge, Blackglen Road, Dublin 18",Sale Agreed,,,43,,,,53.2693046,-6.242648600000001,0,m²,,,,,https://www.myhome.ie/residential/brochure/151-rockview-simon-s-ridge-blackglen-road-dublin-18/4784759
"Apartment 3, Huxley Court, Dublin 8","€299,950",2 Bed,2 Bath,Apartment,SI_666,D08 W718,€315,David Ross Estate Agents,Ross Forde,"Sold, €360,000, Thu Aug 08 2024; Unlisted, €299,950, Thu Feb 15 2024; Created, €299,950, Fri Sep 15 2023",https://mynest.ie/listing/95805/Dublin/apartment-3-huxley-court-dublin-8,"Apt 3 Huxley Court, Cork Street, South City Centre, Dublin 8",Sold,2 beds,2 baths,,,,,53.33659859999999,-6.2885518,0,,,,,,https://www.myhome.ie/residential/brochure/apt-3-huxley-court-cork-street-south-city-centre-dublin-8/4784298
"Apartment 3, Huxley Court, Rialto, Dublin 8, D08W718","€299,950",2 Bed,2 Bath,Apartment,C3,D08 W718,€315,David Ross Estate Agents,Ross Forde,"Sold, €360,000, Thu Aug 08 2024; Unlisted, €299,950, Tue Jul 09 2024; Created, €299,950, Tue Apr 09 2024",https://mynest.ie/listing/124173/Dublin/apartment-3-huxley-court-rialto-dublin-8-d08w718,"Apt 3 Huxley Court, Cork Street, South City Centre, Dublin 8",Sold,2 beds,2 baths,,,,,53.33659859999999,-6.2885518,0,,,,,,https://www.myhome.ie/residential/brochure/apt-3-huxley-court-cork-street-south-city-centre-dublin-8/4784298
"78 Kinvara Park, Navan Road, Navan Road (D7), Dublin 7, D07XK09","€575,000",3 Bed,1 Bath,End of Terrace,D1,D07 XK09,€585,Lloyd Daly & Associates Ltd.,Lloyd Daly & Associates - Sales,"Sold, €676,700, Wed Aug 07 2024; Sale Agreed, €575,000, Mon May 20 2024; Created, €575,000, Fri May 03 2024",https://mynest.ie/listing/128597/Dublin/78-kinvara-park-navan-road-navan-road-d7-dublin-7-d07xk09,"78 Kinvara Park, Navan Road, Dublin 7",Sold,3 beds,,,,,,53.3691149,-6.3200487,0,,,,,,https://www.myhome.ie/residential/brochure/78-kinvara-park-navan-road-dublin-7/4791226
"Apartment 39, Shelbourne Village, Dublin 4, D04C896","€395,000",2 Bed,1 Bath,Duplex,C3,D04 C896,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €443,000, Wed Aug 07 2024; Unlisted, €395,000, Thu Apr 25 2024; Created, €395,000, Wed Mar 13 2024",https://mynest.ie/listing/119742/Dublin/apartment-39-shelbourne-village-dublin-4-d04c896,,,,,,,,,53.32937,-6.2275049,,,,,,,https://www.myhome.ie/residential/brochure/39-shelbourne-village-dublin-4-dublin/4789233
"39, Shelbourne Village, Dublin 4, D04C896","€395,000",2 Bed,1 Bath,Duplex,B3,D04 C896,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €443,000, Wed Aug 07 2024; Sale Agreed, €395,000, Wed Aug 07 2024; Created, €395,000, Thu Apr 25 2024",https://mynest.ie/listing/127090/Dublin/39-shelbourne-village-dublin-4-d04c896,"39 Shelbourne Village, Dublin 4, Dublin",Sale Agreed,2 beds,,,,,,53.32937,-6.2275049,0,,,,,,https://www.myhome.ie/residential/brochure/39-shelbourne-village-dublin-4-dublin/4789233
"3 Windmill Square, Clonsilla, Dublin 15, D15PR83","€265,000",2 Bed,2 Bath,Apartment,B3,D15 PR83,€315,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €280,000, Wed Aug 07 2024; Unlisted, €265,000, Thu Apr 11 2024; Created, €265,000, Tue Feb 27 2024",https://mynest.ie/listing/117890/Dublin/3-windmill-square-clonsilla-dublin-15-d15pr83,"3 Windmill Square , Clonsilla, Dublin 15",Sale Agreed,2 beds,2 baths,60.39,,,,53.3883233,-6.4226966,0,m²,,,,,https://www.myhome.ie/residential/brochure/3-windmill-square-clonsilla-dublin-15/4785080
"3 Windmill Square, Porterstown, Clonsilla, Dublin 15, D15PR83","€265,000",2 Bed,2 Bath,Apartment,B3,D15 PR83,€315,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €280,000, Wed Aug 07 2024; Sale Agreed, €265,000, Wed Aug 07 2024; Created, €265,000, Thu Apr 11 2024",https://mynest.ie/listing/124561/Dublin/3-windmill-square-porterstown-clonsilla-dublin-15-d15pr83,"3 Windmill Square , Clonsilla, Dublin 15",Sale Agreed,2 beds,2 baths,60.39,,,,53.3797586,-6.3966956,0,m²,,,,,https://www.myhome.ie/residential/brochure/3-windmill-square-clonsilla-dublin-15/4785080
"22 Bracken Park Drive, Carpenterstown Road, Castleknock, Dublin 15, D15VX83","€950,000",5 Bed,3 Bath,Semi-D,A2,D15 VX83,€945,Hooke & MacDonald,Sales Office,"Sold, €955,000, Fri Aug 02 2024; Sale Agreed, €950,000, Thu Jun 06 2024; Relisted, €950,000, Tue May 21 2024; Price Rise, €950,000, Tue May 21 2024; Sale Agreed, €925,000, Tue May 14 2024; Created, €925,000, Fri Jan 26 2024",https://mynest.ie/listing/113666/Dublin/22-bracken-park-drive-carpenterstown-road-castleknock-dublin-15-d15vx83,"30 Bracken Park Drive, Castleknock, Dublin 15",Sale Agreed,4 beds,3 baths,197,,,,53.372983,-6.377029200000001,0,m²,,,,,https://www.myhome.ie/residential/brochure/30-bracken-park-drive-castleknock-dublin-15/4808022
"149 Cianlea, Swords, Co. Dublin, K67HD59","€450,000",4 Bed,3 Bath,End of Terrace,C2,K67 HD59,€495,Morton & Flanagan Ltd.,Jane Morton,"Sold, €465,000, Fri Aug 02 2024; Sale Agreed, €450,000, Wed May 22 2024; Created, €450,000, Fri Apr 19 2024",https://mynest.ie/listing/126082/Dublin/149-cianlea-swords-co-dublin-k67hd59,"149 Cianlea, Swords, Dublin",Sale Agreed,4 beds,3 baths,111,,,,53.46479739999999,-6.240564399999999,0,m²,,,,,https://www.myhome.ie/residential/brochure/149-cianlea-swords-dublin/4786818
"Apartment 12, Maple Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6, D06EP94","€405,000",1 Bed,1 Bath,Apartment,B3,D06 EP94,€405,Owen Reilly,Clodagh Murphy,"Sold, €481,150, Fri Aug 02 2024; Sale Agreed, €405,000, Fri May 10 2024; Created, €405,000, Thu Apr 25 2024",https://mynest.ie/listing/127097/Dublin/apartment-12-maple-hall-milltown-avenue-mount-saint-annes-milltown-dublin-6-d06ep94,"12 Maple Hall, Mount St. Annes, Milltown, Dublin 6",Sold,,,49,,,,53.312079,-6.2481108,0,m²,,,,,https://www.myhome.ie/residential/brochure/12-maple-hall-mount-st-annes-milltown-dublin-6/4789188
"11 Hampton Wood Crescent, Finglas, Finglas, Dublin 11, D11V024","€259,950",2 Bed,1 Bath,Apartment,B3,D11 V024,€225,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €270,000, Fri Aug 02 2024; Unlisted, €259,950, Thu Feb 29 2024; Created, €259,950, Thu Feb 08 2024",https://mynest.ie/listing/115226/Dublin/11-hampton-wood-crescent-finglas-finglas-dublin-11-d11v024,"11 Hampton Wood Crescent, Finglas, Dublin 11",Sale Agreed,2 beds,2 baths,,,,,53.4048248,-6.290775,0,,,,,,https://www.myhome.ie/residential/brochure/11-hampton-wood-crescent-finglas-dublin-11/4775821
"49 Charlestown Park, Saint Margaret`s Road, Dublin 11, D11C521","€395,000",3 Bed,3 Bath,Semi-D,C1,D11 C521,€405,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €390,000, Thu Aug 01 2024; Unlisted, €395,000, Wed Dec 06 2023; Created, €395,000, Tue Nov 14 2023",https://mynest.ie/listing/105001/Dublin/49-charlestown-park-saint-margarets-road-dublin-11-d11c521,"49 Charlestown Park, Dublin 11, Dublin",Sale Agreed,3 beds,3 baths,98,,,,53.404079,-6.300330799999999,0,m²,,,,,https://www.myhome.ie/residential/brochure/49-charlestown-park-dublin-11-dublin/4776569
"49 Charlestown Park, Saint Margaret's Road, Finglas, Dublin 11, D11C521","€369,950",3 Bed,3 Bath,Semi-D,C1,D11 C521,€405,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €390,000, Thu Aug 01 2024; Unlisted, €369,950, Fri Mar 15 2024; Created, €369,950, Wed Jan 31 2024",https://mynest.ie/listing/114230/Dublin/49-charlestown-park-saint-margarets-road-finglas-dublin-11-d11c521,"49 Charlestown Park, Dublin 11, Dublin",Sale Agreed,3 beds,3 baths,98,,,,53.4059294,-6.2835143,0,m²,,,,,https://www.myhome.ie/residential/brochure/49-charlestown-park-dublin-11-dublin/4776569
"21 Riverbank, Dodder Park Road, Rathfarnham, Dublin 14, D14FP52","€265,000",1 Bed,1 Bath,Apartment,D1,D14 FP52,€315,DNG Rathfarnham,Dan Steen,"Sold, €298,000, Thu Aug 01 2024; Sale Agreed, €265,000, Thu Feb 15 2024; Created, €265,000, Fri Dec 22 2023",https://mynest.ie/listing/109007/Dublin/21-riverbank-dodder-park-road-rathfarnham-dublin-14-d14fp52,"21 Riverbank, Dodder Park Road, Rathfarnham, Dublin 14",Sold,,,59,,,,53.3035322,-6.273340399999999,0,m²,,,,,https://www.myhome.ie/residential/brochure/21-riverbank-dodder-park-road-rathfarnham-dublin-14/4765085
"15 Belgrave View, Belgrave Square South, Rathmines, Dublin 6, D06P9N2","€595,000",2 Bed,2 Bath,End of Terrace,D1,D06 P9N2,€585,Mullery O'Gara Estate Agents Ranelagh,Deirdre O'Gara,"Sold, €720,000, Thu Aug 01 2024; Unlisted, €595,000, Mon Apr 29 2024; Created, €595,000, Tue Apr 16 2024",https://mynest.ie/listing/125349/Dublin/15-belgrave-view-belgrave-square-south-rathmines-dublin-6-d06p9n2,"17 Belgrave View, Belgrave Square South, Rathmines, Dublin 6",Let Agreed,2 beds,2 baths,,,,,53.3219225,-6.2598487,0,,,,,,https://www.myhome.ie/rentals/brochure/17-belgrave-view-belgrave-square-south-rathmines-dublin-6/4786738
"Ruane, Newtownpark Avenue, Blackrock, Co. Dublin, A94D6D2","€1,495,000",5 Bed,2 Bath,Detached,E1,A94 D6D2,"€2,284",Beirne & Wise Estate Agents,Wade Wise ASCSI,"Sold, €1,600,000, Wed Jul 31 2024; Sale Agreed, €1,495,000, Wed Jun 05 2024; Created, €1,495,000, Wed Apr 24 2024",https://mynest.ie/listing/126782/Dublin/ruane-newtownpark-avenue-blackrock-co-dublin-a94d6d2,"Ruane, Newtownpark Avenue, Blackrock, County Dublin",Sold,5 beds,2 baths,246,,,,53.2825132,-6.179217599999999,0,m²,,,,,https://www.myhome.ie/residential/brochure/ruane-newtownpark-avenue-blackrock-county-dublin/4788567
"5 Millers Avenue, Millers Glen, Swords, Co. Dublin, K67R9W0","€495,000",3 Bed,3 Bath,End of Terrace,A3,K67 R9W0,€495,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €510,000, Wed Jul 31 2024; Sale Agreed, €495,000, Fri Apr 26 2024; Created, €495,000, Fri Mar 29 2024",https://mynest.ie/listing/122863/Dublin/5-millers-avenue-millers-glen-swords-co-dublin-k67r9w0,"5 Millers Avenue, Millers Glen, Swords, Dublin",Sold,3 beds,3 baths,120,,,,53.4762773,-6.2405247,0,m²,,,,,https://www.myhome.ie/residential/brochure/5-millers-avenue-millers-glen-swords-dublin/4782685
"Penthouse 5, Penthouse 5, House 3, Linden Square, Blackrock, Co. Dublin, A94VK88","€695,000",3 Bed,3 Bath,Apartment,C2,A94 VK88,€675,DNG Rock Road,Anne-Marie McCabe,"Sold, €735,000, Tue Jul 30 2024; Sale Agreed, €695,000, Fri Jun 14 2024; Created, €695,000, Thu Apr 25 2024",https://mynest.ie/listing/127057/Dublin/penthouse-5-penthouse-5-house-3-linden-square-blackrock-co-dublin-a94vk88,"Penthouse 5, House 3, Linden Square, Blackrock, Co. Dublin",Sold,3 beds,3 baths,,,,,53.2936304,-6.1935516,,,,,,,https://www.myhome.ie/residential/brochure/penthouse-5-house-3-linden-square-blackrock-co-dublin/4789375
"75 Celtic Park Avenue, D09R295, Whitehall, Dublin 9, D09R295","€420,000",3 Bed,2 Bath,Terrace,E2,D09 R295,€405,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €446,000, Tue Jul 30 2024; Sale Agreed, €420,000, Fri May 31 2024; Created, €420,000, Sun May 05 2024",https://mynest.ie/listing/128871/Dublin/75-celtic-park-avenue-d09r295-whitehall-dublin-9-d09r295,"75 Celtic Park Avenue, Whitehall, Dublin 9, County Dublin",Sale Agreed,3 beds,2 baths,101.17,,,,53.3802746,-6.2310414,0,m²,,,,,https://www.myhome.ie/residential/brochure/75-celtic-park-avenue-whitehall-dublin-9-county-dublin/4794201
"65 Ludford Drive, Ballinteer, Ballinteer, Dublin 16","€675,000",4 Bed,1 Bath,Semi-D,D2,D16 PH96,€675,Vincent Finnegan,Robert Finnegan,"Sold, €755,000, Tue Jul 30 2024; Sale Agreed, €675,000, Wed Apr 05 2023; Created, €675,000, Thu Mar 02 2023",https://mynest.ie/listing/61627/Dublin/65-ludford-drive-ballinteer-ballinteer-dublin-16,"65 Ludford Drive, Ballinteer, Dublin 16",Sold,3 beds,,113,,,,53.2819078,-6.2537021,0,m²,,,,,https://www.myhome.ie/residential/brochure/65-ludford-drive-ballinteer-dublin-16/4793170
"65 Ludford Drive, Ballinteer, Dublin 16, D16PH96","€675,000",3 Bed,1 Bath,Semi-D,D2,D16 PH96,€675,DNG Stillorgan,William Bradshaw,"Sold, €755,000, Tue Jul 30 2024; Sale Agreed, €675,000, Mon May 27 2024; Created, €675,000, Fri May 03 2024",https://mynest.ie/listing/128573/Dublin/65-ludford-drive-ballinteer-dublin-16-d16ph96,"65 Ludford Drive, Ballinteer, Dublin 16",Sold,3 beds,,113,,,,53.2819078,-6.2537021,0,m²,,,,,https://www.myhome.ie/residential/brochure/65-ludford-drive-ballinteer-dublin-16/4793170
"5 Mount Symon Avenue, Clonsilla, Dublin 15","€455,000",4 Bed,3 Bath,Semi-D,C2,D15 N6C3,€495,Flynn Estate Agents,Flynn and Associates Castleknock,"Sold, €475,000, Tue Jul 30 2024; Sale Agreed, €455,000, Mon Jun 17 2024; Relisted, €455,000, Fri May 10 2024; Price Rise, €455,000, Fri May 10 2024; Sale Agreed, €445,000, Wed Jan 24 2024; Created, €445,000, Thu Dec 14 2023",https://mynest.ie/listing/108211/Dublin/5-mount-symon-avenue-clonsilla-dublin-15,,,,,,,,,53.3870168,-6.4195781,,,,,,,https://www.myhome.ie/priceregister/5-mount-symon-dr-clonsilla-dublin-15-d15c5f2-1707132
"Apt. 4, Block 14, Gallery Quay, Grand Canal Dock, Dublin 2, D02ET02","€560,000",3 Bed,2 Bath,Apartment,B3,D02 ET02,€585,Lansdowne Partnership Estate Agents,Gemma Farrelly,"Sold, €570,000, Tue Jul 30 2024; Sale Agreed, €560,000, Tue Apr 16 2024; Created, €560,000, Wed Mar 06 2024",https://mynest.ie/listing/119164/Dublin/apt-4-block-14-gallery-quay-grand-canal-dock-dublin-2-d02et02,,,,,,,,,53.4023744,-6.1641547,,,,,,,https://www.myhome.ie/residential/brochure/apt-4-block-14-gallery-quay-grand-canal-dock-grand-canal-dock-dublin-2-county-dublin/4776662
"225 Ardilaun, Portmarnock, Co. Dublin, D13VX37","€645,000",5 Bed,2 Bath,Semi-D,E2,D13 VX37,€675,Noel Kelly Auctioneers LTD,Darren Kelly,"Sold, €632,000, Tue Jul 30 2024; Sale Agreed, €645,000, Mon Apr 29 2024; Created, €645,000, Tue Feb 20 2024",https://mynest.ie/listing/116802/Dublin/225-ardilaun-portmarnock-co-dublin-d13vx37,"225 Ardilaun, Portmarnock, County Dublin",Sale Agreed,5 beds,2 baths,136,,,,53.4281942,-6.1340406,0,m²,,,,,https://www.myhome.ie/residential/brochure/225-ardilaun-portmarnock-county-dublin/4773927
"11 Valley Park Road, Finglas, Dublin 11","€295,000",3 Bed,2 Bath,End of Terrace,D1,D11 X7Y0,€315,DNG Phibsboro,Isabel O'Neill,"Sold, €381,000, Mon Jul 29 2024; Sale Agreed, €295,000, Fri Jun 09 2023; Created, €295,000, Fri May 19 2023",https://mynest.ie/listing/74976/Dublin/11-valley-park-road-finglas-dublin-11,"11 Valley Park Road, Finglas, Dublin 11",Sold,3 beds,2 baths,83,,,,53.3808306,-6.3183184,0,m²,,,,,https://www.myhome.ie/residential/brochure/11-valley-park-road-finglas-dublin-11/4705836
"11 Valley Park Road, Finglas, Dublin 11, D11X7Y0","€295,000",3 Bed,2 Bath,End of Terrace,D1,D11 X7Y0,€315,DNG Phibsboro,Isabel O'Neill,"Sold, €381,000, Mon Jul 29 2024; Sale Agreed, €295,000, Fri Mar 15 2024; Created, €295,000, Wed Feb 28 2024",https://mynest.ie/listing/118177/Dublin/11-valley-park-road-finglas-dublin-11-d11x7y0,"11 Valley Park Road, Finglas, Dublin 11",Sold,3 beds,2 baths,83,,,,53.3808306,-6.3183184,0,m²,,,,,https://www.myhome.ie/residential/brochure/11-valley-park-road-finglas-dublin-11/4705836
"25 Waterside Park, Swords Road, Malahide, Co. Dublin, K36H303","€495,000",3 Bed,3 Bath,Terrace,B2,K36 H303,€495,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,"Sold, €505,000, Thu Jul 25 2024; Sale Agreed, €495,000, Mon May 13 2024; Created, €495,000, Wed Apr 10 2024",https://mynest.ie/listing/124353/Dublin/25-waterside-park-swords-road-malahide-co-dublin-k36h303,"25 Waterside Park, Malahide, County Dublin",Sale Agreed,3 beds,3 baths,115,,,,53.4504671,-6.1986769,0,m²,,,,,https://www.myhome.ie/residential/brochure/25-waterside-park-malahide-county-dublin/4784800
"47 St Alban's Road, South Circular Road, Dublin 8, D08F6C0","€545,000",1 Bed,1 Bath,Terrace,G,D08 F6C0,€585,Sherry FitzGerald Rathmines,Barry Ensor,"Sold, €560,000, Tue Jul 23 2024; Sale Agreed, €545,000, Thu May 02 2024; Created, €545,000, Fri Mar 22 2024",https://mynest.ie/listing/121650/Dublin/47-st-albans-road-south-circular-road-dublin-8-d08f6c0,"32 St Albans Road, South Circular Road, Dublin 8",Sold,2 beds,2 baths,,,,,53.3318227,-6.2780769,0,,,,,,https://www.myhome.ie/residential/brochure/32-st-albans-road-south-circular-road-dublin-8/4415539
"Apartment 9, Chestnut House, Grace Park Court, Beaumont, Dublin 9, D09KT67","€250,000",2 Bed,1 Bath,Apartment,D2,D09 KT67,€225,Property Partners Kavanagh / Dublinlets.ie,Victor Duggan,"Sold, €283,000, Fri Sep 06 2024; Sale Agreed, €250,000, Mon Jul 08 2024; Created, €250,000, Tue May 07 2024",https://mynest.ie/listing/128945/Dublin/apartment-9-chestnut-house-grace-park-court-beaumont-dublin-9-d09kt67,"Apt 9 Chestnut House, Gracepark Court, Beaumont, Dublin 9",Sale Agreed,2 beds,,54,,,,53.3839922,-6.2380676,0,m²,,,,,https://www.myhome.ie/residential/brochure/apt-9-chestnut-house-gracepark-court-beaumont-dublin-9/4794951
"59 Sanderling, Barnageeragh Cove, Skerries, Co. Dublin, K34R520","€495,000",3 Bed,3 Bath,Semi-D,A3,K34 R520,€495,Halligan O’Connor,Ross Halligan,"Sold, €580,000, Fri Sep 06 2024; Sale Agreed, €495,000, Mon Jun 24 2024; Created, €495,000, Wed May 22 2024",https://mynest.ie/listing/131798/Dublin/59-sanderling-barnageeragh-cove-skerries-co-dublin-k34r520,"59 Sanderling, Barnagerragh Cove, Skerries, County Dublin",Sale Agreed,3 beds,3 baths,113,,,,53.5840955,-6.1356721,0,m²,,,,,https://www.myhome.ie/residential/brochure/59-sanderling-barnagerragh-cove-skerries-county-dublin/4798881
"29 Longdale Terrace, Santry, Dublin 9, D09NX04","€345,000",3 Bed,3 Bath,Terrace,B3,D09 NX04,€315,DNG Phibsboro,Harry Angel,"Sold, €432,000, Fri Sep 06 2024; Sale Agreed, €345,000, Fri May 24 2024; Created, €345,000, Fri Apr 26 2024",https://mynest.ie/listing/127402/Dublin/29-longdale-terrace-santry-dublin-9-d09nx04,"29 Longdale Terrace, Santry, Dublin 9",Sold,3 beds,3 baths,155,,,,53.3962468,-6.2586483,0,m²,,,,,https://www.myhome.ie/residential/brochure/29-longdale-terrace-santry-dublin-9/4789709
"2 Carrick Court Close, Portmarnock, Co. Dublin, D13NYH3","€890,000",4 Bed,3 Bath,Detached,A3,D13 NYH3,€945,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €1,017,500, Fri Sep 06 2024; Sale Agreed, €890,000, Fri Apr 19 2024; Created, €890,000, Fri Feb 16 2024",https://mynest.ie/listing/116436/Dublin/2-carrick-court-close-portmarnock-co-dublin-d13nyh3,"2 Carrick Court Close, Portmarnock, County Dublin",Sale Agreed,4 beds,3 baths,171,,,,53.4228804,-6.137387,0,m²,,,,,https://www.myhome.ie/residential/brochure/2-carrick-court-close-portmarnock-county-dublin/4773390
"16 Willbrook Road, Rathfarnham, Dublin 14, D14V258","€895,000",3 Bed,3 Bath,Semi-D,D2,D14 V258,€945,Sherry FitzGerald Templeogue,Carole Ross,"Sold, €917,500, Fri Sep 06 2024; Unlisted, €895,000, Fri Mar 15 2024; Relisted, €895,000, Tue Feb 20 2024; Sale Agreed, €895,000, Tue Jan 30 2024; Created, €895,000, Fri Nov 24 2023",https://mynest.ie/listing/106495/Dublin/16-willbrook-road-rathfarnham-dublin-14-d14v258,,,,,,,,,53.29428650000001,-6.2872981,,,,,,,https://www.myhome.ie/priceregister/16-willbrook-road-rathfarnham-dublin-14-d14v258-1743687
